state_cd,taf_mc_plan_id,chse_mco_name,state,year,cms_notes,cms_plan_type,cms_program_name,cms_plan_name,cms_geographic_region,cms_medicaid_only_enrollment,cms_dual_enrollment,cms_total_enrollment,cms_parent_organization,kff_mco_name,kff_comprehensive_plan,taf_mc_plan_name,taf_enrollment,taf_enrollment_in_claims,chse_matched_next_year,chse_blue_cross_blue_shield_flag,chse_parent_firm,kff_parent_firm,chse_matched_last_year,chse_parent_firm_acquisition_date,chse_parent_firm_name_change_date
OK,*100730820C,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,HUGO MEDICAL CLINIC RHC,2543,1738,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100730820G,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,ATOKA MEDICAL CLINIC,464,311,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100731010E,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,OKLAHOMA CITY INDIAN CLINIC,2009,1926,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100732460A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,KICKAPOO TRIBAL HLTH CTR,576,569,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100732480C,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,WATONGA FAMILY CARE RHC,340,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100732910G,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,INDIAN HEALTH CARE RESOURCE CENTER OF TULSA,1919,1866,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100733090C,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,URGENT CARE CLINIC OF ATOKA P.C.,967,672,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100733120B,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,COHESIVE MEDICAL CLINIC CARNEGIE,203,101,1,0,Oklahoma Health Care Authority,"",,,
OK,*100734110B,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,VARIETY CARE AT STRAKA,7942,6073,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100734110G,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,VARIETY CARE AT PETE WHITE CENTER,1203,688,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100734110I,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,VARIETY CARE AT FORT COBB,415,299,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100734110N,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,VARIETY CARE AT NW 10TH STREET,3082,1969,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100734110Q,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,VARIETY CARE AT PORTLAND,5337,4264,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100734110Y,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,VARIETY CARE AT NORMAN PEDIATRICS,2404,1531,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100734500A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,CARDIOLOGY CLINIC OF MUSKOGEE INC,1033,710,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100734530A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,SOUTHERN OKLA PEDIATRICS INC,716,500,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100736700S,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,INTEGRIS FAMILY CARE MOORE,808,370,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100737160D,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,CENTRAL OKLA FAMILY MED CENTER,1096,694,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100737160Y,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,CENTRAL OKLAHOMA FAMILY MEDICAL CENTER,10,,1,0,Oklahoma Health Care Authority,"",,,
OK,*100737710B,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,NORTHWEST PEDIATRICS OF OKC,1222,1087,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100739490D,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,WARREN CLINIC-VINITA,815,607,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100739490E,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,WC SOUTH FM BISHOPS 310,375,287,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100739490S,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,WARREN CLINIC BROKEN ARROW,706,431,,0,Oklahoma Health Care Authority,"",1,,
OK,*100739490U,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,WARREN CLINIC - SAND SPRINGS,612,565,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100739790E,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,"GREEN COUNTRY MED, INC                                                            ",699,155,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100739790F,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,GREEN COUNTRY RURAL HEALTH CENTER,2,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100740300A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,"HARVARD FAMILY PHYSICIANS, P.C.                                                   ",5480,4117,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100740390P,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,"OMNI MEDICAL GROUP, INC.                                                          ",279,64,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100740390W,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,SJC PRIMARY CARE BIXBY,95,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100740390X,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,SJC PRIMARY CARE JENKS,187,90,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100741720A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,CHILDRENS CLINIC OF DURANT,674,468,,0,Oklahoma Health Care Authority,"",1,,
OK,*100743550C,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,PUTNAM NORTH FAMILY MEDICAL CLINIC INC,365,223,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100743630B,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,FAMILY CLINIC OF WELEETKA,463,55,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100744720H,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,OU FAMILY MEDICINE CENTER,11620,7268,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100745000C,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,OU PHYSICIANS TULSA FAMILY MEDICINE,8638,6314,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100745000M,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,OU PHYSICIANS TULSA COMMUNITY BASED CLINICS,2110,976,,0,Oklahoma Health Care Authority,"",1,,
OK,*100745000U,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,OU PHYSICIANS TULSA WAYMAN TISDALE CLINIC,4257,2299,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100745040B,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,OU PHYSICIANS TULSA ADULT MEDICINE,3968,3056,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100745170M,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,"PHYSICIANS GROUP, PLLC                                                            ",1280,886,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100746940A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,THE HEART AND MEDICAL CTR,325,261,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100747440B,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,FLORES PEDIATRICS LLC,1828,1633,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100747540A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,"SILOAM SPRINGS MEDICAL CENTER - SILOAM SPRINGS, AR                                ",345,254,1,0,Oklahoma Health Care Authority,"",,,
OK,*100747540G,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,SAGER CREEK PEDIATRIC CLINIC SILOAM SPRINGS,1366,1128,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100747540H,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,KANSAS MEDICAL CLINIC - KANSAS OKLAHOMA,1027,822,1,0,Oklahoma Health Care Authority,"",,,
OK,*100747540O,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,"FAMILY MEDICAL CENTER - GROVE, OK                                                 ",803,587,1,0,Oklahoma Health Care Authority,"",,,
OK,*100747670F,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,CHICKASAW NATION MEDICAL CENTER,6,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100747670J,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,ARDMORE CHICKASAW HEALTH CENTER,6,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100747670K,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,TISHOMINGO CHICKASAW HEALTH CENTER,4,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100747670M,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,PURCELL INDIAN HEALTH CLINIC,4,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100747860A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,PRIMARY CARE ASSOCIATES,1967,1320,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100748180A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,"SHAWNEE MEDICAL CENTER CLINIC, INC                                                ",1531,651,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100748340E,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,PREMIERE PEDIATRICS PLLC,6483,5405,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100748440C,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,"DURANT FAMILY MEDICINE CLINIC, INC                                                ",28,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100748490A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,SPECIALTY CLINICS OF ST ANNE,42,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100749170C,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,NORTHERN OKLAHOMA REGIONAL PED CLINIC,5208,4477,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100749410A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,OSU HOUSTON PARKE PEDIATRICS,5399,3963,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100749410W,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,"OSU-AJ PERRY EVANS JR, D.O.                                                       ",85,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100751170A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,JEFFERY R SHUART MD PC,630,374,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100755790B,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,INTEGRIS MEDFORD RHC,207,93,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100755790C,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,INTEGRIS WAYNOKA RHC,229,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100755800A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,OKEMAH COMM CLINIC,432,414,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100755890B,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,OU PHYSICIANS TULSA PEDIATRICS,20017,15407,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100757060A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,ARDMORE CHICKASAW HLTH CTR,633,607,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100757080C,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,OSU HCC FM WHC,3164,1893,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100757080E,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,OSU PHYSICIANS,1175,744,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100757080K,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,OSU INTERNAL MEDICINE SPECIALTY CLINIC,764,467,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100757080W,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,OSU-AJ DURANT FAMILY MEDICINE,888,443,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100768880F,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,MORTON EAST TULSA FAMILY CLINIC,2100,954,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100768880I,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,"MORTON COMPREHENSIVE HEALTH SERVICES, INC.                                        ",3730,2163,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100768880J,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,"MORTON COMPREHENSIVE HEALTH SERVICES, INC.                                        ",392,207,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100768880S,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,MORTON AT FAMILY CHILDRENS SERVICES INTEGRATED,554,120,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100774650H,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,ABC MEDICAL CLINIC OF ATOKA,139,,1,0,Oklahoma Health Care Authority,"",,,
OK,*100774650I,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,ABC MEDICAL CLINIC OF HOLDENVILLE,160,,1,0,Oklahoma Health Care Authority,"",,,
OK,*100774650J,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,COAL COUNTY GENERAL HOSPITAL,58,,1,0,Oklahoma Health Care Authority,"",,,
OK,*100809770B,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,KOWETA INDIAN HEALTH CENTER,675,607,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100809770F,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,OKMULGEE INDIAN HEALTH CENTER,7,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100809770H,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,SAPULPA INDIAN HEALTH CENTER,5,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100809770J,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,EUFAULA INDIAN HEALTH CENTER,5,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100809770K,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,OKEMAH HEALTH CENTER - NI,90,82,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100809770P,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,WETUMKA INDIAN HEALTH CLINIC,71,68,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100810030Q,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,MEMORIAL MEDICAL GROUP FREDERICK MEDICAL CLINIC,701,412,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100818330B,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,ROWLAND FLATT CLINIC,1390,997,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100819200H,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,CORDELL FAMILY CLINIC,560,120,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100821770C,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,KUHLS THOMAS L,307,268,,0,Oklahoma Health Care Authority,"",1,,
OK,*100822790A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,BRANNAN DARIN K,187,130,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100823920A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,REED EMILY K,84,,1,0,Oklahoma Health Care Authority,"",1,,
