state_cd,taf_mc_plan_id,chse_mco_name,state,year,cms_notes,cms_plan_type,cms_program_name,cms_plan_name,cms_geographic_region,cms_medicaid_only_enrollment,cms_dual_enrollment,cms_total_enrollment,cms_parent_organization,kff_mco_name,kff_comprehensive_plan,taf_mc_plan_name,taf_enrollment,taf_enrollment_in_claims,chse_matched_next_year,chse_blue_cross_blue_shield_flag,chse_parent_firm,kff_parent_firm,chse_matched_last_year,chse_parent_firm_acquisition_date,chse_parent_firm_name_change_date
OK,*200459410B,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,"MICHAEL ROBINSON MEDICAL CLINIC, LLC",930,514,,0,Oklahoma Health Care Authority,"",1,,
OK,*200459480A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,SPEIGHT KENDRA A,585,344,,0,Oklahoma Health Care Authority,"",1,,
OK,*200460730A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,OSU-AJ CHERYL B. KROEKER,1122,637,,0,Oklahoma Health Care Authority,"",1,,
OK,*200461600A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,PRICE ALICIA K,574,301,,0,Oklahoma Health Care Authority,"",1,,
OK,*200462130B,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,OU GRAND PRAIRIE PEDIATRICS,1923,1433,,0,Oklahoma Health Care Authority,"",1,,
OK,*200462980A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,"SHORTGRASS COMMUNITY HEALTH CENTER, INC",104,,,0,Oklahoma Health Care Authority,"",1,,
OK,*200468070A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,MERCY CLINIC OKLAHOMA COMMUNITIES,508,115,,0,Oklahoma Health Care Authority,"",1,,
OK,*200468070F,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,MERCY CLINIC 301 N MONTE VISTA,756,193,,0,Oklahoma Health Care Authority,"",1,,
OK,*200468070G,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,MERCY CLINIC WATONGA,611,403,,0,Oklahoma Health Care Authority,"",1,,
OK,*200468380A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,INTEGRIS FAMILY CARE WEST MEMORIAL,1231,492,,0,Oklahoma Health Care Authority,"",1,,
OK,*200468380R,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,INTEGRIS GROVE FAMILY PRACTICE,1216,583,,0,Oklahoma Health Care Authority,"",1,,
OK,*200468380W,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,SUNSHINE CLINIC,1135,942,,0,Oklahoma Health Care Authority,"",1,,
OK,*200468930A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,ACCESS SOLUTIONS MEDICAL GROUP SAND SPRINGS,2734,1323,,0,Oklahoma Health Care Authority,"",1,,
OK,*200470610B,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,OSU-AJ JAISWAL CLINIC,125,77,,0,Oklahoma Health Care Authority,"",1,,
OK,*200470610C,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,"OSU-AJ RANAS FAMILY MEDICAL CLINIC, PC",387,184,,0,Oklahoma Health Care Authority,"",1,,
OK,*200470610F,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,OSU-AJ STILLWATER PEDIATRICS,5883,3707,,0,Oklahoma Health Care Authority,"",1,,
OK,*200470610G,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,OSU-AJ WARREN CLINIC-MCALESTER PEDIATRICS,4270,2783,,0,Oklahoma Health Care Authority,"",1,,
OK,*200471490A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,ADA HEALTH FIRST INC,737,354,,0,Oklahoma Health Care Authority,"",1,,
OK,*200471700A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,BEENE CHRISTOPHER L,99,,,0,Oklahoma Health Care Authority,"",1,,
OK,*200474010A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,MALONY MATTHEW D,1022,939,,0,Oklahoma Health Care Authority,"",1,,
OK,*200477340B,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,WEST CYNTHIA D,831,751,,0,Oklahoma Health Care Authority,"",1,,
OK,*200478660E,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,OU PHYSICIANS SOUTH TULSA CLINIC,2049,895,,0,Oklahoma Health Care Authority,"",1,,
OK,*200480270A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,A PLACE TO GROW PEDIATRICS,3415,3155,,0,Oklahoma Health Care Authority,"",,,
OK,*200483650D,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,COMMUNITY MEDICAL CLINIC,113,,,0,Oklahoma Health Care Authority,"",1,,
OK,*200483650H,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,CUSHING PRIMARY CARE,2069,1381,,0,Oklahoma Health Care Authority,"",1,,
OK,*200483650J,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,CUSHING FAMILY PRACTICE,903,601,,0,Oklahoma Health Care Authority,"",1,,
OK,*200483760A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,EDMOND PEDIATRICS PLLC,1694,1219,,0,Oklahoma Health Care Authority,"",1,,
OK,*200483760B,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,EDMOND PEDIATRICS,1423,1064,,0,Oklahoma Health Care Authority,"",1,,
OK,*200486770A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,BAGDURE SATISH R,204,129,,0,Oklahoma Health Care Authority,"",1,,
OK,*200491840A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,SAMANTH JACKSON MD,848,522,,0,Oklahoma Health Care Authority,"",1,,
OK,*200493630A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,MACIAS JASON D,12,,,0,Oklahoma Health Care Authority,"",1,,
OK,*200494350A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,PEDIATRIC SPECIALISTS OF TULSA,719,646,,0,Oklahoma Health Care Authority,"",1,,
OK,*200494790A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,PEDIATRIC PRACTITIONERS OF OKLAHOMA,2863,2296,,0,Oklahoma Health Care Authority,"",1,,
OK,*200495770A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,MILLER SHANNON R,632,287,,0,Oklahoma Health Care Authority,"",1,,
OK,*200495880A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,DR. ANIBAL AVILA MD PC,63,,,0,Oklahoma Health Care Authority,"",1,,
OK,*200496520A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,MERCY CLINIC MCAULEY FAMILY MEDICINE - SOUTH 74TH,22,,,0,Oklahoma Health Care Authority,"",1,,
OK,*200496520G,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,MERCY CLINIC PRIMARY CARE CLIFF DRIVE,324,85,,0,Oklahoma Health Care Authority,"",1,,
OK,*200496520I,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,MERCY CLINIC PRIMARY CARE FREE FERRY,81,52,,0,Oklahoma Health Care Authority,"",1,,
OK,*200496520O,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,MERCY CLINIC FAMILY PRACTICE POTEAU,1718,772,,0,Oklahoma Health Care Authority,"",1,,
OK,*200499000A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,UMOBUARIE EJEEHI,808,651,,0,Oklahoma Health Care Authority,"",1,,
OK,*200499860A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,OU CHILDRENS PHYSICIANS SW COMMUNITY PEDIATRICS,2692,1670,,0,Oklahoma Health Care Authority,"",1,,
OK,*200500590A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,COFFEY MICHAEL L,374,337,,0,Oklahoma Health Care Authority,"",1,,
OK,*200502130A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,WHEELER HEATHER N,401,255,,0,Oklahoma Health Care Authority,"",1,,
OK,*200503630A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,BROWN TABETHA J,708,438,,0,Oklahoma Health Care Authority,"",1,,
OK,*200503720A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,"BROKEN ARROW PEDIATRICS, LLC",1896,1508,,0,Oklahoma Health Care Authority,"",1,,
OK,*200504980A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,VEATCH BETH,513,461,,0,Oklahoma Health Care Authority,"",1,,
OK,*200505990C,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,INTEGRIS FAMILY CARE MUSTANG,2052,889,,0,Oklahoma Health Care Authority,"",1,,
OK,*200505990G,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,INTEGRIS HENNESSEY MEDICAL CLINIC,479,331,,0,Oklahoma Health Care Authority,"",1,,
OK,*200505990H,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,INTEGRIS INTERNAL MEDICINE ASSOCIATES,2114,1576,,0,Oklahoma Health Care Authority,"",1,,
OK,*200505990N,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,"INTEGRIS ARLYN WING, PA-C CLINIC",1410,761,,0,Oklahoma Health Care Authority,"",1,,
OK,*200505990S,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,"INTEGRIS DUSTIN BAYLOR, MD CLINIC",1334,547,,0,Oklahoma Health Care Authority,"",1,,
OK,*200506010A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,TLC WALK-IN CLINIC,1278,768,,0,Oklahoma Health Care Authority,"",1,,
OK,*200507290C,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,OSU-AJ ANNE MAY,647,250,,0,Oklahoma Health Care Authority,"",1,,
OK,*200508140A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,CORTEZ MADELINE K,670,,,0,Oklahoma Health Care Authority,"",1,,
OK,*200509690G,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,INTEGRIS GROVE PRIMARY CARE,394,126,,0,Oklahoma Health Care Authority,"",1,,
OK,*200509690K,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,INTEGRIS BRAP CLINIC 6,288,157,,0,Oklahoma Health Care Authority,"",1,,
OK,*200509690L,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,INTEGRIS HEALTH MEDICAL GROUP WESTVIEW FAMILY CARE,128,,,0,Oklahoma Health Care Authority,"",1,,
OK,*200509690Y,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,INTEGRIS FAMILY CARE SURREY HILLS,287,143,,0,Oklahoma Health Care Authority,"",1,,
OK,*200509800A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,JUST KIDS PEDIATRICS,9271,7850,,0,Oklahoma Health Care Authority,"",1,,
OK,*200509800B,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,JUST KIDS PEDIATRICS,4640,3843,,0,Oklahoma Health Care Authority,"",1,,
OK,*200509800C,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,JUST KIDS PEDIATRICS,1948,1488,,0,Oklahoma Health Care Authority,"",1,,
OK,*200509800D,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,JUST KIDS PEDIATRICS,936,625,,0,Oklahoma Health Care Authority,"",1,,
OK,*200509800E,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,JUST KIDS PEDIATRICS,961,633,,0,Oklahoma Health Care Authority,"",1,,
OK,*200509800F,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,JUST KIDS PEDIATRICS,973,571,,0,Oklahoma Health Care Authority,"",1,,
OK,*200509800G,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,JUST KIDS PEDIATRICS,564,266,,0,Oklahoma Health Care Authority,"",1,,
OK,*200509800H,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,JUST KIDS PEDIATRICS,210,128,,0,Oklahoma Health Care Authority,"",1,,
OK,*200510120A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,FAMILY FIRST MEDICAL CLINIC,942,649,,0,Oklahoma Health Care Authority,"",1,,
OK,*200511220A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,JOHNSON CHARITY D,495,265,,0,Oklahoma Health Care Authority,"",1,,
OK,*200513050A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,"TYSON QUY, M.D., INC.",490,166,,0,Oklahoma Health Care Authority,"",1,,
OK,*200513770A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,"GALLERY MEDICAL FAMILY CLINIC, INC",863,426,,0,Oklahoma Health Care Authority,"",1,,
OK,*200514020A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,OU PHYSICIANS NE WELLNESS COMMUNITY HEALTH CLINIC,376,137,,0,Oklahoma Health Care Authority,"",1,,
OK,*200514040A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,CROSSOVER HEALTH SERVICES,1323,706,,0,Oklahoma Health Care Authority,"",1,,
OK,*200516110B,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,HOMESTEAD MEDICAL CLINIC PLC,44,,,0,Oklahoma Health Care Authority,"",1,,
OK,*200517110A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,HOWELL CLAYTON S,99,80,,0,Oklahoma Health Care Authority,"",1,,
OK,*200519300B,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,SAYLER MICHAEL A,251,179,,0,Oklahoma Health Care Authority,"",1,,
OK,*200520230A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,BURNS LENA F,338,171,,0,Oklahoma Health Care Authority,"",1,,
OK,*200520620A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,"BROKEN ARROW DIAGNOSTIC MEDICINE, PLLC",426,280,,0,Oklahoma Health Care Authority,"",1,,
OK,*200521950A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,JENKINS KRYSTEN L,237,39,,0,Oklahoma Health Care Authority,"",1,,
OK,*200526420A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,CROSSROADS MEDICAL MANAGEMENT PC,1397,603,,0,Oklahoma Health Care Authority,"",1,,
OK,*200531260A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,MAIN STREET FAMILY CLINIC,1201,405,,0,Oklahoma Health Care Authority,"",1,,
OK,*200532420A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,CRAWLEY MICHELE D,485,318,,0,Oklahoma Health Care Authority,"",1,,
OK,*200532440A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,COOPER BEVERLY K,38,,,0,Oklahoma Health Care Authority,"",1,,
OK,*200532830A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,RICHARDSON PORSHA L,379,44,,0,Oklahoma Health Care Authority,"",1,,
OK,*200533790A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,"ST FRANCIS HOUSE NWA, INC",495,,,0,Oklahoma Health Care Authority,"",1,,
OK,*200534450A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,BOWEN SHARON,53,,,0,Oklahoma Health Care Authority,"",1,,
