state_cd,taf_mc_plan_id,chse_mco_name,state,year,cms_notes,cms_plan_type,cms_program_name,cms_plan_name,cms_geographic_region,cms_medicaid_only_enrollment,cms_dual_enrollment,cms_total_enrollment,cms_parent_organization,kff_mco_name,kff_comprehensive_plan,taf_mc_plan_name,taf_enrollment,taf_enrollment_in_claims,chse_matched_next_year,chse_blue_cross_blue_shield_flag,chse_parent_firm,kff_parent_firm,chse_matched_last_year,chse_parent_firm_acquisition_date,chse_parent_firm_name_change_date
OK,*200328450A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,URGENT CARE FAMILY CARE OF MILBURN,372,271,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200328450C,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,MEDICINE WHEEL INC,530,368,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200330400B,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,WOODARD MISTY D,768,609,,0,Oklahoma Health Care Authority,"",1,,
OK,*200336040A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,FARROW DIANA L,990,930,,0,Oklahoma Health Care Authority,"",1,,
OK,*200336240A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,WILEY RAPHA A,15,,1,0,Oklahoma Health Care Authority,"",,,
OK,*200336580A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,WHISENHUNT LESLIE J,551,525,,0,Oklahoma Health Care Authority,"",1,,
OK,*200336920A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,CARPENTER CHRISTOPHER K,119,97,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200337850B,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,BRIDGES ASHLEY M,89,50,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200338170B,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,MACEK LISA D,369,349,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200339020D,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,OSU NORTH REGIONAL HEALTH AND WELLNESS CENTER,261,,,0,Oklahoma Health Care Authority,"",1,,
OK,*200339020H,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,"OSU-AJ MISTY WOODARD, M.D.                                                        ",593,445,1,0,Oklahoma Health Care Authority,"",,,
OK,*200339360A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,HAISLIP HEIDI L,763,521,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200341190D,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,AXIS HEALTHCARE,1214,703,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200341190F,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,AXIS HEALTHCARE,900,573,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200341190K,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,PROPHYLAXIS HEALTHCARE LLC,82,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200341190L,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,AXIS HEALTHCARE,270,130,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200341190M,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,AXIS HEALTHCARE,537,297,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200341190P,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,BARTLESVILLE PEDIATRICS,153,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200341190T,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,AXIS HEALTHCARE,1692,1057,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200344450A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,STATHEALTH CLINIC PLLC,518,358,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200344980A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,FALLWELL EMILIE C,87,59,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200346240A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,HEALTHCARE ONE URGENT CARE AND FAMILY PRACTICE,1975,1368,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200346240B,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,HEALTHCARE ONE,680,469,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200346240C,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,HEALTHCARE ONE ASSOCIATES PLLC,32,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200346240D,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,HEALTHCARE ONE URGENT CARE AND FAMILY PRACTICE,1682,651,1,0,Oklahoma Health Care Authority,"",,,
OK,*200348810A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,BOYLES PRESTON H,326,174,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200349140A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,ADAMS JARED M,26,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200381280A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,DRUSEN KELLY R,296,215,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200382620A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,WRIGHT AMANDA,142,81,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200388880G,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,MMG INTERNAL MEDICINE COLEMAN,65,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200388880S,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,LCHC CENTER FOR HEALTH,196,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200390690A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,NRHS INTERNAL MEDICINE ASSOCIATES,20,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200390840A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,MUSTANG URGENT CARE,307,200,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200394790A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,OU PHYSICIANS AT EDMOND,841,401,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200398840A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,NELSON JENNIFER,459,311,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200401090A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,VAN TUYL KELLIE D,63,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200401150B,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,SMITH-HALPINE LAKETA M,464,261,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200403240A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,NRHS WEST FAMILY MEDICINE ASSOCIATES,124,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200407280A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,TARPEIN CHRISTOPHER A,7,,1,0,Oklahoma Health Care Authority,"",,,
OK,*200408160A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,FILLMORE SUMMER A,93,77,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200408560A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,HERRON FAMILY MEDICAL CLINIC,33,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200411350B,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,SCOTT ALLISON J,127,91,,0,Oklahoma Health Care Authority,"",1,,
OK,*200412220A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,MCKINNEY PAULA K,223,151,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200412650A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,"THE EXPRESSWAY CLINIC, LLC                                                        ",1097,599,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200413680A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,JARVIS THOMAS A,108,86,,0,Oklahoma Health Care Authority,"",1,,
OK,*200415080A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,"CLINTON HMPN, LLC                                                                 ",34,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200415080I,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,ALLIANCEHEALTH CLINTON HILLS FAMILY PRACTICE,426,61,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200417010A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,"MARSHALL COUNTY HMPN, LLC                                                         ",204,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200417790A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,STILLWATER MEDICAL CENTER CLINIC OF PAWNEE,231,82,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200417790E,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,SMC CLINIC WEST FAMILY CARE,495,118,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200417790O,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,PERKINS PRIMARY CARE,471,247,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200420600A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,GIBBONS JANICE L,105,83,,0,Oklahoma Health Care Authority,"",1,,
OK,*200421110A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,FRELYN LOUGHRIDGE FAMILY NURSE PRACTITIONER PC,556,294,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200421650A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,GRUBBS JOEL,71,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200423700A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,COFFMAN KRISTIN S,1298,999,,0,Oklahoma Health Care Authority,"",1,,
OK,*200423910E,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,ST ANTHONY PHYSICIANS HEALTHPLEX NORTHPCP,1028,647,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200423910F,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,ST ANTHONY PHYSICIANS MUSTANG,662,491,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200423910H,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,ST ANTHONY EAST HERITAGE FAMILY MEDICINE,242,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200423910I,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,ST ANTHONY PHYSICIANS PULMONARY AND FAMILY MEDICIN,121,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200423910K,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,ST ANTHONY PHYSICIANS SANTA FE GROUP,233,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200425410A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,MERCY CLINIC GUTHRIE SOUTH DIVISION,2935,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200425410D,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,MERCY HOSPITAL LOGAN COUNTY INC,330,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200426120A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,INGRAM STEPHENIE R,334,182,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200427790A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,BUERGER FRANK,5,,1,0,Oklahoma Health Care Authority,"",,,
OK,*200430790C,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,HANDS TO GUIDE YOU,4,,1,0,Oklahoma Health Care Authority,"",,,
OK,*200437870A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,DAVIS SHANNON G,103,,1,0,Oklahoma Health Care Authority,"",,,
OK,*200441790A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,PETERSEN ASHLEY A,528,506,,0,Oklahoma Health Care Authority,"",1,,
OK,*200443120B,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,FOWLER MATTHEW B,101,74,,0,Oklahoma Health Care Authority,"",1,,
OK,*200443320A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,SHIPMAN SHAWNA R,233,168,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200443790A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,GOODWIN AUDREY,549,357,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200444540A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,SHADID STANLEY,91,62,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200446130I,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,"VARIETY CARE, INC AT NORMAN FAMILY PRACTICE                                       ",1818,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200446560B,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,EASTERN OKLAHOMA MEDICAL CONSULTANTS PLLC,721,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200446800A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,GRAHAM FAMILY MEDICINE PLLC,521,269,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200447480B,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,PREMIER FAMILY CARE,608,322,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200447950A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,LARSEN JENNIFER A,1,,,0,Oklahoma Health Care Authority,"",,,
OK,*200452550A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,VOGELE TANA R,173,85,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200452650B,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,GWARTNEY DARIN,435,204,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200453220A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,WESTVIEW PEDIATRIC CARE LLC,3357,2592,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200458270A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,ALLCARE GROUP PLLC,21,,,0,Oklahoma Health Care Authority,"",1,,
OK,*200459410B,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,"MICHAEL ROBINSON MEDICAL CLINIC, LLC                                              ",711,463,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200459480A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,SPEIGHT KENDRA A,336,237,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200460730A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,OSU-AJ CHERYL B. KROEKER,846,546,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200461600A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,PRICE ALICIA K,536,315,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200462130B,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,OU GRAND PRAIRIE PEDIATRICS,1996,1619,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200462980A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,"SHORTGRASS COMMUNITY HEALTH CENTER, INC                                           ",69,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200467520A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,FAMILY CARE AT PARKLAWN,800,328,,0,Oklahoma Health Care Authority,"",1,,
OK,*200468070A,Multiple Primary Care Providers,Oklahoma,2020,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,MERCY CLINIC OKLAHOMA COMMUNITIES,525,134,1,0,Oklahoma Health Care Authority,"",1,,
